Timestamp,Player_position_x,Player_position_y,Player_position_z,Object_name,Distance_to_object,Gaze_position_x,Gaze_position_y,Gaze_position_z,Object_gaze_x,Object_gaze_y
88.55682,-6.494532,3.257154,-20.85412,None,None,-8.229755,3.285599,-18.8453,
88.56817,-6.4895,3.258453,-20.85979,None,None,-8.366158,3.300199,-18.8453,
88.57934,-6.48557,3.2597,-20.86391,None,None,-8.393403,3.277487,-18.8453,
88.59041,-6.482341,3.260838,-20.86804,None,None,-8.39321,3.297599,-18.8453,
88.60143,-6.479317,3.261953,-20.87162,None,None,-8.083992,3.268473,-18.8453,
88.61241,-6.476609,3.262951,-20.87477,None,None,-8.008155,3.243562,-18.8453,
88.62346,-6.473192,3.263839,-20.87779,None,None,-7.99988,3.241377,-18.8453,
88.63461,-6.469926,3.264572,-20.88004,None,None,-7.973398,3.262038,-18.8453,
88.64574,-6.46689,3.265049,-20.88178,None,None,-7.984863,3.233304,-18.8453,
88.65708,-6.464253,3.265413,-20.88245,None,None,-7.966944,3.229873,-18.8453,
88.66827,-6.462239,3.265681,-20.88282,None,None,-7.96132,3.235878,-18.8453,
88.67902,-6.460606,3.265827,-20.88304,None,None,-8.003306,3.249091,-18.8453,
88.69047,-6.459548,3.265796,-20.88334,None,None,-8.005518,3.217005,-18.8453,
88.70125,-6.458245,3.2659,-20.88377,None,None,-7.987345,3.224764,-18.8453,
88.71242,-6.456881,3.265869,-20.88395,None,None,-7.99791,3.230824,-18.8453,
88.72334,-6.455228,3.265791,-20.8841,None,None,-7.97729,3.203303,-18.8453,
88.73463,-6.453629,3.26588,-20.88428,None,None,-7.978916,3.238151,-18.8453,
88.74574,-6.452175,3.266104,-20.88451,None,None,-7.989277,3.276786,-18.8453,
88.75671,-6.450335,3.266625,-20.88521,None,None,-8.124636,3.27576,-18.8453,
88.76781,-6.447755,3.267279,-20.88621,None,None,-8.162476,3.389904,-18.8453,
88.77901,-6.444197,3.267908,-20.88757,None,None,-7.904389,3.390469,-18.8453,
